0.20216,0.12723,0.2643,0.27831,0.30025,0.31655
0.17006,0.086393,0.23715,0.24678,0.26834,0.28524
0.16773,0.051397,0.21612,0.22226,0.24322,0.25843
0.13287,0.031325,0.083056,0.098512,0.22256,0.23561
0.12185,0.019746,0.063115,0.080247,0.094361,0.10484
2.1263e-06,0.01524,0.046299,0.063481,0.076779,0.088092
