0.51578,0.55939,0.59654,0.64375,0.72699,0.82028
0.55544,0.59339,0.63116,0.67611,0.75145,0.84419
0.60269,0.63374,0.66795,0.71026,0.77817,0.86793
0.6381,0.67462,0.70648,0.74429,0.80513,0.89158
0.68124,0.71511,0.74485,0.77806,0.83501,0.917
0.72727,0.75641,0.78318,0.81191,0.8671,0.94428
