0.040874,0.040337,0.039263,0.038474,0.037616,0.036734
0.040845,0.040489,0.039413,0.03864,0.037829,0.03701
0.040983,0.040581,0.039555,0.038769,0.038008,0.037189
0.040787,0.040617,0.039643,0.038879,0.03816,0.037337
0.040762,0.040623,0.039715,0.03895,0.038269,0.037461
0.041183,0.040626,0.039756,0.039013,0.038336,0.037533
